40 800
2681 1821 14
4769 2763 13
1280 4260 10
1867 2146 13
883 2612 16
4391 4349 16
1902 2245 9
4309 5356 16
1409 5499 15
1760 1566 12
5067 1514 12
3247 3265 10
5146 336 16
1529 2348 16
5541 2826 14
3509 291 15
4355 14 14
4466 3 9
3040 3462 13
3718 5276 15
535 937 10
344 3796 9
4127 3879 14
4857 3504 12
505 2543 12
4292 3424 11
3409 843 12
5585 3547 13
5275 1557 9
2703 5035 13
479 2077 14
5030 5413 13
5449 5399 16
2408 2293 16
1586 3552 10
294 5018 10
404 4063 13
2214 249 8
3469 1631 16
4746 4768 13
5093 2107 13
5162 3465 8
2016 1204 10
1669 4102 9
4138 3356 14
541 2805 14
4432 4732 16
4443 5085 16
3308 3707 9
3072 4624 12
5190 4919 13
3898 807 13
2550 4053 8
4193 4040 12
2624 4422 13
2296 2806 10
1301 1403 14
2990 2920 12
2048 1167 13
5250 5096 13
5313 5130 9
5060 3495 9
1870 5353 12
3134 4091 14
671 1362 9
2221 3620 16
5261 3259 8
1911 3630 12
5449 3968 13
1303 2334 10
160 1830 9
946 2016 12
3766 5414 15
5212 2156 10
1169 4559 8
3661 4932 8
3459 2431 10
5572 4396 11
2032 1236 14
488 2792 8
2077 3384 13
2447 3744 12
2805 663 9
2985 128 13
842 3907 9
861 3703 11
2788 3293 14
3480 5429 13
1926 2071 15
1913 4287 11
2214 3764 14
4554 2162 13
1958 3488 9
40 1022 10
4372 1881 15
3379 4597 13
1204 2292 15
5130 2426 8
71 4717 9
4070 3465 16
4690 722 11
4526 3496 16
1005 4864 16
1822 3547 9
2609 5476 16
2310 3390 16
369 4945 8
945 2695 16
