35 700
1149 3734 9
75 682 13
271 1881 14
4429 4087 10
3431 944 14
3147 3222 8
4119 3958 12
2810 1722 15
3149 4424 14
2516 3984 8
2957 685 8
932 1894 11
1532 1460 13
3129 306 14
1431 1307 13
1566 3318 15
2120 2479 9
4321 4784 10
3837 2372 12
1618 281 13
1094 3886 15
3873 3226 11
1856 4082 15
1051 4702 11
1577 2097 14
1109 2953 12
769 2793 15
1280 2398 16
1898 3539 16
4051 3136 11
4707 4109 14
15 772 16
429 1881 15
2977 377 14
4711 4707 12
2995 1392 9
1276 2071 10
2493 714 14
2825 1777 11
774 461 12
1097 3545 16
1013 671 14
3257 3607 16
404 3395 9
4302 2706 11
3337 3732 12
2352 1684 16
77 4841 11
2572 1029 11
3738 1921 8
4390 850 14
726 540 9
1000 2687 12
1023 509 10
1502 224 15
4374 3025 9
753 2399 10
1548 3932 16
4856 1985 13
1076 1823 14
963 3340 9
3448 662 15
4198 3407 15
48 3057 13
588 100 9
2426 2653 13
3678 300 16
1698 2880 14
4430 4495 12
4164 2037 12
2168 4241 13
2871 4035 10
1504 2248 15
3813 23 12
2568 1813 9
1230 3532 14
4724 1310 12
4191 908 12
336 4093 10
2283 2673 15
2165 2447 16
4619 4398 12
2007 508 15
1231 4669 9
2350 1452 12
2716 2853 14
2993 3565 8
2625 3301 12
941 507 10
1550 30 9
4220 3214 12
1830 2310 9
3296 2405 12
3394 2997 13
2841 2344 16
2451 4529 12
1579 2834 13
2875 4871 11
993 538 11
3137 3973 10
1711 3005 8
205 1374 13
491 1611 9
1327 2417 13
3751 3206 12
1709 3531 16
3834 4429 13
3237 713 9
992 4696 15
221 4418 8
2473 3637 10
168 1131 15
1666 3101 12
541 4166 15
660 2024 10
3220 2578 10
4803 1946 11
3462 1034 13
2302 3710 13
4042 965 11
2366 2436 15
3859 2730 9
945 427 9
2547 4792 8
1936 3405 12
4739 1784 10
4178 782 15
1861 1353 8
3176 519 12
2635 3816 11
2297 3562 8
1751 4057 16
2030 1329 15
1296 4358 9
3146 4213 11
2237 4068 16
2596 1532 10
3744 1758 14
2364 913 16
3658 2590 16
133 413 8
2748 1733 14
3254 1274 8
3245 3434 14
294 2156 9
2608 4693 13
2424 3254 14
3221 2180 16
1028 483 10
283 3652 16
1057 4878 15
1282 64 8
1405 262 10
3207 2972 14
4311 109 9
119 253 16
4770 3202 9
1815 979 15
3760 46 8
3288 3156 10
1297 2239 11
3294 2696 14
793 97 14
287 1679 14
2967 4383 11
2850 1117 11
3765 4497 16
1728 4483 9
1643 4511 9
4696 1131 12
4473 869 15
3247 3459 8
3340 14 13
4195 1124 13
4313 379 12
4855 2131 9
4616 2258 9
3654 1182 15
4827 1989 11
842 4333 14
873 4353 8
4872 679 16
3628 2047 14
591 2384 15
153 4859 14
3582 4217 13
1214 3427 8
306 2567 8
2831 1487 13
1752 2170 8
4701 3556 13
3469 2909 9
615 445 11
699 1901 12
2291 4147 12
1108 3550 12
4600 4288 16
975 3508 9
2427 43 11
1842 1289 11
1692 2183 9
1413 1817 16
3119 3898 9
2530 2458 9
310 3763 15
2200 3199 14
1400 2625 13
3290 4009 10
683 2020 11
4322 4146 14
167 488 8
2464 2131 10
3718 4340 9
634 1170 12
339 2648 13
1849 2147 14
3899 1683 11
960 1243 15
1299 4484 12
264 1692 14
1743 2903 11
1719 2239 9
3904 67 12
4525 527 9
1557 189 9
3195 1376 13
4235 1802 12
2918 1384 10
3552 1100 13
2508 2012 15
3500 2730 15
213 1936 15
1048 4867 14
289 1673 10
2636 4270 8
2356 2309 16
3704 2142 8
2396 2049 13
41 2459 12
115 2591 16
4161 1618 14
2521 3006 12
1769 3608 13
2786 4284 9
1431 2007 16
2922 2008 12
4353 2803 15
4790 2532 8
1225 4401 9
3641 1951 15
1000 1740 15
869 3562 10
841 2173 11
109 2787 10
1219 1251 10
2984 1578 11
4632 3136 8
751 175 13
4209 3439 11
4461 231 15
2285 2340 10
1540 4055 14
2584 1697 11
1953 2779 11
1070 805 10
382 1202 15
1525 769 11
42 4782 16
2346 189 10
3019 4241 10
2225 96 15
4388 2046 14
923 171 11
1713 4092 14
2594 1904 13
3118 86 9
1953 1243 12
2887 721 8
2953 3938 12
4373 148 12
4864 2100 14
1469 4543 8
4796 376 8
376 1194 8
