45 900
3645 2101 12
2737 5518 11
5170 1096 9
431 4437 10
4152 4252 11
2475 5434 10
2769 1028 13
4098 3876 11
2516 194 14
5596 3182 8
2328 4259 12
6012 2904 14
4282 327 11
1240 3561 15
4318 2661 8
2513 1811 14
111 793 12
2775 4757 14
5186 3262 10
4898 5790 9
1869 2525 13
4900 5745 15
6235 969 8
1650 1316 13
5799 6038 12
3187 2405 15
2725 5424 13
1878 677 10
618 6230 16
663 2374 9
295 4399 16
796 4594 13
363 5306 8
5337 1090 9
1407 3004 16
5367 933 13
3143 3664 13
3045 3454 10
1587 2351 12
2213 291 16
2506 4274 11
1851 6009 12
5790 2174 11
5120 4145 12
4273 5166 8
3240 2582 15
3850 6129 8
2212 3148 14
2794 3556 16
2570 4599 12
5106 4269 8
4791 1477 16
2926 5146 12
4482 3047 11
6078 2119 11
1246 1099 12
1506 3990 8
1362 3113 14
2565 3437 9
3578 1194 16
306 4275 14
240 3054 10
5458 534 11
2034 5704 16
1133 4653 11
4260 22 14
2554 5733 14
5059 1604 9
3701 1422 15
1415 2253 8
5262 1808 10
4109 2199 15
4221 4341 11
2064 3505 15
591 5748 16
2819 155 10
6254 2513 8
2159 4446 10
4512 1228 12
339 5764 13
1198 496 14
1759 4038 15
5191 2233 12
1903 5567 8
5402 966 12
3597 4427 16
951 3501 14
562 23 12
841 5212 14
5930 1069 11
3480 378 9
6247 3018 14
3687 130 13
5284 907 15
2571 5758 8
5176 4515 9
3407 2887 15
687 122 11
694 2046 11
3916 735 9
1006 5722 11
6070 340 16
1294 1072 16
3311 5260 10
1103 5761 8
2671 6025 12
3769 4796 16
1115 5515 10
4086 3089 12
6136 4473 8
2776 1195 10
4096 4334 10
3878 3585 14
1680 1943 9
5878 3247 15
4302 1636 10
5865 4784 10
3850 5093 9
1099 4093 12
990 3825 11
6154 4310 13
4970 33 13
3113 5530 8
2928 2989 15
5648 3344 16
4911 1043 13
3542 4248 12
4967 5654 8
778 1785 11
3687 5355 16
5883 2970 16
3290 2076 16
369 753 12
2433 4735 11
5513 363 11
2704 1904 8
613 5788 13
5475 5489 10
4506 3710 15
4657 6286 12
1247 5213 8
5270 4637 14
1577 3401 16
2692 422 9
4413 951 10
2935 5508 11
5064 273 14
1008 2019 9
263 3922 12
2749 6154 8
4315 750 12
2679 3658 13
1429 4291 8
3973 2082 13
5442 3130 8
2283 1025 13
3206 1291 9
4150 4779 16
4553 6159 15
5530 5645 9
4736 3574 10
3531 2425 9
4154 2063 10
3812 4294 12
5031 3146 12
511 1355 14
5144 177 13
2355 4143 12
5362 809 9
2583 2664 13
6108 2571 8
1621 2857 10
2894 2780 14
168 4345 13
4584 5626 10
537 3043 16
3773 5247 13
2447 379 15
4701 502 15
361 610 9
2789 3250 11
4094 1280 12
962 5409 14
1608 962 9
1255 4309 9
377 881 15
1408 2390 13
5256 185 8
3987 5054 8
4830 4936 16
5826 5274 12
5085 6287 11
2842 5224 13
159 425 9
5171 149 8
5368 2763 15
1901 5467 10
2697 2499 8
1591 5140 9
980 1497 14
1527 5652 10
3832 1553 16
4287 24 10
3201 3704 8
1255 3322 14
1915 4888 11
134 4700 8
653 885 14
2102 5129 12
2947 318 11
4605 362 11
5792 4066 8
5718 2213 11
3255 1458 8
3321 4981 14
5725 455 14
4541 5937 15
2714 2556 13
1144 2773 13
5854 5000 9
1505 4637 16
5340 3403 11
131 4670 12
4363 1675 11
1176 2032 9
1621 4473 11
3810 5359 12
1951 35 11
4941 4602 10
3391 4651 8
1289 3840 11
4832 1007 13
979 4680 16
187 2949 8
2074 391 9
2157 4510 12
2389 3869 11
5217 4960 12
5305 1164 9
4451 2893 8
3515 269 8
4540 1613 8
3025 5015 15
1598 5710 15
2495 2435 9
2846 5425 16
1480 2148 16
385 6237 13
3431 4622 10
3456 1877 12
3271 1710 15
342 2978 14
1827 31 12
5719 5656 12
2040 1811 14
400 4687 15
6143 3303 13
2486 1409 13
6201 1082 13
668 6210 11
3402 5815 16
6117 3700 11
3152 4574 12
908 3603 8
73 6260 8
1866 3485 11
194 12 14
2573 168 11
1424 876 13
3842 3424 16
4261 1280 13
4763 2053 15
2344 1648 15
2370 6287 13
1846 2002 9
5374 3687 14
3773 1811 16
3651 2238 11
6250 521 9
3375 55 10
1345 4876 11
3784 454 14
582 5070 15
1720 1803 10
6135 1604 16
1779 5513 15
1872 5981 13
3238 3635 8
5782 2489 8
6057 5748 10
5920 5851 13
120 2400 13
598 4595 9
5002 4948 11
5789 3099 15
4342 5889 11
1678 2452 15
3980 3559 8
3621 3147 8
1720 6134 8
5006 1636 14
3120 2979 15
4008 4317 10
2481 5725 9
2353 1395 14
2539 684 16
5646 796 8
4447 3866 8
630 3883 11
769 897 12
3162 5634 13
4622 5846 15
2163 3484 14
1189 3921 9
758 1384 13
4374 4998 16
1749 4586 9
3359 1446 9
4218 1243 14
3847 1349 16
5955 4042 12
1416 81 16
5342 2319 10
4138 4615 12
1783 4613 15
5978 4469 15
5699 3615 16
1866 1171 13
1493 4411 8
3681 3923 11
3793 5191 15
5858 5805 13
5910 2759 11
2301 4525 8
231 4469 11
3732 2885 9
5731 1540 12
905 3076 14
3305 4952 15
35 2608 11
3411 2256 9
1853 1603 8
5317 1802 11
3688 2882 12
5753 2141 16
2631 4747 9
5 6020 9
5501 1521 11
2010 5537 13
2301 3312 8
5474 1900 13
5845 4050 13
3585 1604 13
1730 4394 16
5409 5765 15
127 6221 10
325 216 8
1870 4611 8
796 675 15
3948 490 12
336 1732 15
5167 2497 13
4913 1111 12
4566 5715 12
2857 4891 16
5071 3024 14
4807 5572 12
348 4620 13
2163 4348 16
5497 867 10
2668 4789 14
1876 2157 12
5369 3236 14
2335 1281 16
4068 3570 16
4715 2318 13
320 4898 10
5620 5396 12
2228 2408 15
722 1652 14
667 4084 8
4155 5953 12
6252 2218 12
2646 1825 13
988 4447 16
3258 2844 11
5719 3140 14
4816 2322 15
6074 5057 13
2567 3235 14
1290 4966 13
3883 275 14
1485 2959 15
801 3531 12
165 82 12
5527 4707 16
690 2292 9
4871 4181 13
3546 4207 13
4424 699 14
3871 4186 8
2475 4411 13
5485 135 14
3552 2056 12
4841 531 15
2395 4715 12
1964 5145 14
1156 3955 11
8 4214 9
945 6276 14
2538 5105 15
2706 43 11
1604 3272 11
3104 6278 9
1796 1530 16
1878 2074 16
5407 3117 14
2330 2433 14
2475 2393 10
2886 6254 11
2762 4273 13
3881 5557 14
4130 476 15
2670 5646 8
6083 5450 16
3076 4592 13
3294 2038 15
2415 2967 12
1952 85 12
6101 2497 11
505 4167 11
899 1687 8
3193 3698 14
4098 3032 15
1088 3918 14
4502 161 14
2827 5501 10
1340 4811 8
5381 1257 9
1253 764 14
3918 3604 12
6198 6092 9
3268 1537 8
2598 1925 10
4721 5931 16
4551 4453 9
2613 3271 11
2398 2394 15
2673 4164 12
5435 4169 16
195 5090 12
5953 2655 8
5352 735 9
3940 5200 16
5888 4014 12
6255 5532 16
4533 775 8
5231 4418 13
2439 5918 15
4884 810 13
3276 3921 13
6243 4199 10
4157 1813 10
2454 4051 13
3628 3019 9
4012 5461 14
462 567 11
2072 8 10
809 1296 8
2954 4409 9
1766 5983 14
3598 4618 11
5977 4320 12
5710 1844 10
531 3801 9
2879 6031 16
5217 3125 16
256 790 12
711 3608 10
4624 5723 14
4454 2506 9
20 367 12
5075 6062 14
4450 5743 9
5373 644 16
3932 1578 12
217 5619 16
3712 3145 16
391 3789 8
5373 89 9
2072 5865 16
2875 5555 11
1307 5475 8
1154 5478 11
5955 3018 16
446 258 12
4808 4893 11
3641 3643 14
3958 2695 16
1619 1661 10
1450 562 15
2011 5919 16
5970 1012 16
2023 4326 12
1158 2902 12
6073 1464 12
3707 5588 15
5895 3477 16
2182 3465 12
6236 1811 14
5680 4731 14
1336 4463 12
