50 1000
2718 303 15
4079 4916 8
6229 5612 15
1951 1667 9
987 767 11
6807 6968 13
1865 6032 12
3541 2139 10
1242 4902 16
4850 1176 14
301 2841 13
4769 3666 10
401 1909 13
6668 3595 16
3127 5885 16
3547 5421 13
4437 6976 14
4678 1588 12
3535 874 12
6276 1285 16
256 6278 11
5148 2043 10
4544 5325 13
5664 5044 16
3807 3082 9
5017 4201 9
1346 1027 14
4500 5946 9
1837 2068 8
2744 5556 10
4377 1274 14
6561 2199 16
6349 6644 8
1923 5323 8
5276 6664 16
4180 5481 8
5826 199 15
3982 2576 8
6238 6154 14
298 6388 16
6551 6565 16
4859 5274 12
593 1650 8
3941 4206 13
6438 4635 10
6159 2996 9
5251 3022 11
6887 5298 9
2760 4356 11
5976 3873 8
4501 5481 15
3311 1307 15
2928 2186 14
4753 1281 8
2263 5724 11
6774 6003 10
2420 6003 10
2843 476 11
5247 824 9
5799 5369 10
4200 6893 16
3408 1549 8
6974 4713 12
4763 1839 9
2494 6212 13
5243 1132 16
242 2898 16
963 6855 9
728 271 12
3648 2919 16
6015 5398 16
2964 792 10
4134 5731 8
4141 6487 11
2704 6848 15
2056 5928 16
825 3510 10
2101 5869 8
2307 2652 12
160 2074 11
4086 1020 8
6182 1670 12
2604 6582 16
3169 1121 12
4427 1521 9
5081 5227 9
4434 4153 8
4339 254 13
6602 4798 11
6185 5037 16
6826 1930 15
5819 5631 11
5707 1266 12
226 275 12
5379 1298 15
3801 2025 12
3169 2147 11
5631 2332 14
1392 4537 11
365 4528 11
1657 3320 8
1695 6412 10
4155 2634 14
2674 27 12
2674 2924 10
4288 5186 12
2510 1049 12
4048 1492 14
2329 3214 16
1103 2651 14
6049 1428 15
4594 3436 14
3295 1137 11
321 3670 16
2605 1867 11
3905 556 14
6579 5164 9
5797 3547 14
5896 2731 8
5691 2313 9
5228 5707 12
6462 2930 16
6053 3125 15
5258 4486 16
544 1501 14
142 5111 13
6771 5090 13
1935 5685 14
4660 6956 13
1422 1394 14
6557 6831 16
1327 1131 14
4822 715 16
2470 890 12
6371 5508 16
2722 5746 11
3504 5714 8
4898 6696 14
466 4589 10
6161 2851 10
4556 324 14
2022 2075 8
308 5313 12
5236 2929 11
2131 1363 10
2286 2419 14
4165 616 13
3377 2933 8
4731 2319 8
4403 453 15
2568 4004 10
6769 554 9
3179 6170 12
1599 2088 13
552 2925 8
2164 1074 14
5131 393 10
5729 4928 16
4395 5732 12
918 6500 12
5685 4251 10
3052 888 8
5872 6667 15
961 2039 14
2580 6112 9
124 6725 16
6781 2952 8
6543 4112 8
48 5004 12
2264 5876 8
4957 1469 12
1962 757 12
5339 1004 12
4236 1993 15
5275 3412 13
2671 1676 16
13 2182 10
806 5286 14
3986 6109 11
2439 3748 14
592 5269 11
5446 1962 13
5503 62 12
2481 5023 15
2421 4236 16
17 801 12
1388 670 10
5869 1378 13
1433 3851 13
4359 5475 13
358 1994 8
1299 5553 10
1683 6892 10
6406 1456 12
635 3660 12
2510 6699 16
904 3931 10
1460 2229 11
3025 1792 16
583 3238 15
3258 4232 11
6221 6738 8
2545 6460 9
123 801 15
5699 3530 9
5432 3224 9
2441 3490 9
4799 5232 14
1296 4314 12
3428 4034 11
5131 3535 11
379 2800 12
6615 2124 14
2228 507 10
6611 1341 13
2244 1328 8
4069 2356 12
1576 5515 10
6295 3083 14
6123 4243 15
6102 2079 8
3653 6092 13
321 4342 8
1039 3076 13
4044 6953 11
4585 1287 13
3748 5648 15
4651 6682 9
578 4450 16
4665 2086 8
5712 6513 10
1636 4808 14
1195 4956 12
4617 641 12
6885 6226 16
5889 3812 15
6858 5638 14
2964 1831 12
4763 2626 10
670 6005 14
4410 4208 12
419 1195 12
653 539 11
6993 853 8
5718 5047 14
3791 1508 9
6262 5460 15
4758 1385 10
6719 295 16
2194 2819 16
6678 1240 11
1249 5900 8
2173 3072 13
698 2295 15
4224 1713 11
1442 3648 16
2349 714 11
5104 3638 13
4568 1744 16
1679 2687 13
6088 1376 13
518 2210 14
2123 1686 12
4810 5861 16
3271 2127 16
1158 3028 8
6978 733 14
561 3165 8
507 3674 8
3033 2001 9
4668 3780 8
2468 1587 15
2459 185 10
2177 3492 9
5463 399 10
6744 1701 10
2910 4247 9
6761 6088 13
805 4644 14
4106 3422 8
4239 2542 13
6644 309 12
876 1597 15
5991 1344 15
6457 1844 14
2883 2776 16
5992 5715 11
6847 3149 15
818 6946 8
6378 4530 11
1118 1701 15
4970 5380 9
4070 4955 11
5061 6885 8
1925 114 12
1196 53 12
3272 1756 9
4564 208 14
1827 3950 14
4503 1850 12
2714 4196 16
3698 1347 10
2201 6773 8
3990 1650 11
6354 4053 14
2800 1761 16
6640 370 9
5955 1239 8
3073 6131 9
4337 5327 14
3382 4365 14
3349 4484 10
1119 3707 9
436 2481 11
6770 6108 15
3118 3097 16
4205 1513 11
4248 4002 14
3659 4649 8
525 3834 10
1303 5647 12
5526 649 14
846 6290 11
5692 5815 8
1924 6260 8
2768 2277 16
6086 6745 16
1385 2011 10
2377 6025 10
5154 1341 15
1772 5048 15
4110 4127 11
2510 6132 16
3163 4646 8
2029 3007 11
4152 4625 12
5417 4685 8
1181 4942 8
6438 6424 12
1153 471 12
3121 6739 8
4929 3337 10
1199 5272 13
6632 4997 8
4884 4733 9
2782 475 10
914 6790 10
5087 3666 16
1852 3093 12
3412 2898 14
4490 2502 14
6445 3518 11
2316 4783 9
3099 5291 11
2878 4131 13
1153 161 12
6785 2711 13
6712 3597 8
3121 2613 13
917 3960 9
1393 757 8
5620 161 16
261 2872 14
541 1792 12
4256 3510 11
771 3242 10
521 3843 15
1931 6489 9
6701 1688 13
762 6403 12
2443 2883 10
4297 6447 8
1684 1535 13
479 1571 12
2519 3888 14
3758 3976 13
4717 985 13
5467 4768 13
6 5333 11
2702 3524 14
4685 6983 12
78 6863 12
3267 4956 8
1970 61 11
3490 607 16
5801 6410 12
2487 139 11
2487 2560 15
2423 3505 9
4823 5593 16
1516 4051 9
877 5956 12
2292 3965 11
5651 2416 12
5902 736 12
3653 1513 11
243 3787 13
892 1979 16
5372 4337 15
2782 4973 8
1813 1153 13
4443 1124 8
1951 4899 10
4845 984 14
3410 5924 10
1227 3625 13
2048 1435 10
4738 4528 14
1211 3708 9
1013 6593 12
4255 5683 11
526 6493 10
994 6864 10
496 1591 9
3405 3284 11
765 4499 8
691 3128 12
11 5986 13
1786 5432 8
1704 2215 12
1942 3453 12
3151 6785 16
4131 4538 15
4205 3531 12
3485 872 14
667 2427 10
2655 5045 9
4719 458 13
5521 4606 16
4376 3144 15
3285 4132 15
768 4873 16
283 5469 10
1751 3586 8
3437 4306 14
6773 4726 10
711 6494 14
5265 1843 14
6461 4670 15
4350 2720 11
155 2487 13
5299 3380 15
1533 5555 9
5821 2715 10
3160 5288 14
5115 5121 8
1303 786 15
1283 1041 16
5193 2889 11
193 4546 12
1952 339 16
5190 4999 16
3757 2439 14
648 6417 16
5259 6019 11
5358 6135 15
6528 3005 16
4810 5129 13
4000 3398 10
2060 3966 8
2784 1687 10
2380 6102 10
1772 1138 10
5869 2419 15
2518 1380 10
2960 5411 12
2589 287 9
1710 6460 14
5046 5207 11
4458 6817 15
6851 6857 15
2885 2391 15
3005 5918 9
456 2420 12
3124 591 14
1753 2227 13
3298 2934 10
6202 5931 9
1295 5244 14
3175 5713 15
6911 3161 11
3442 3624 10
1968 1953 10
3564 1815 14
5513 5576 15
5692 1230 12
2697 3477 9
2490 4804 15
4599 1615 9
3875 6409 11
3586 6532 8
3063 3087 12
6908 5597 12
1170 6125 12
3016 583 14
2068 3455 8
2229 5168 9
5236 1518 9
3892 2350 14
5015 1377 9
6667 4746 10
2640 1335 8
4485 6215 11
5180 3607 14
3086 2680 10
1333 4991 10
4552 1232 9
2200 4559 13
2002 3199 14
888 435 16
4758 1908 16
4455 4071 12
4509 5496 13
1191 4389 15
84 1792 16
1170 126 16
374 6967 8
6970 2141 12
3440 2839 12
347 2688 10
31 308 10
1140 2457 12
1563 549 10
4227 6663 8
5669 6012 13
2170 4897 10
5849 1348 9
4491 6635 8
1866 3200 9
4226 3781 15
6370 3651 16
4355 5716 13
4022 1089 8
3802 2401 15
402 3074 10
1153 3245 8
2599 4241 8
5629 6596 8
595 2373 8
6025 3043 11
4022 5773 8
4869 1730 13
1740 5172 9
2711 4455 14
6045 942 11
6237 4315 15
2842 5088 10
4845 6929 15
6807 3606 13
3500 1712 16
5350 2061 15
1395 4478 10
6678 4645 12
4402 1025 16
5914 5284 8
5826 428 13
5813 1282 10
3221 6157 16
2304 1822 8
2857 2156 9
6812 2357 15
4338 6635 12
6499 24 16
4341 3947 8
1783 1072 9
1323 2782 13
4884 1831 15
4458 3014 15
2932 5081 10
5443 6199 11
6905 621 13
846 4313 10
5852 88 11
3415 5590 11
4706 4986 16
6011 132 15
3555 844 13
1148 6207 14
6190 2476 15
800 5553 13
5107 5906 9
2391 4934 11
3832 1225 16
6501 1660 12
1905 6590 9
2972 6961 10
1197 1463 11
2351 6153 16
5200 5769 16
1204 92 12
1653 2216 8
3456 3134 15
6441 5008 12
4494 6295 15
1002 18 9
6770 3828 12
5485 1645 15
6800 6353 10
1308 1402 15
5483 6893 12
3119 573 12
1429 1991 11
2757 4744 12
4247 4283 15
108 3630 11
54 3634 13
4396 1353 9
4458 4149 14
5663 3040 13
5578 1655 14
879 5430 16
4810 6129 11
2022 5078 8
4509 5015 9
6503 979 14
3786 5955 14
6295 5981 14
5943 4696 12
3160 518 13
6919 4030 12
5177 5435 16
4410 6462 9
6692 3966 14
2424 546 14
4132 607 13
4432 678 16
4428 199 14
6447 2677 11
2329 5352 16
4923 405 10
3477 4324 9
5264 1471 13
3184 2284 10
4151 1535 8
1151 1141 8
82 2428 9
6898 1270 14
1560 1650 8
1651 1298 16
6057 5445 15
3809 5510 12
5047 2097 14
5518 6182 8
5656 6158 14
6960 4407 12
2849 4107 9
2765 6828 15
1815 4933 15
4261 2536 15
1249 4457 11
4708 3820 13
6976 3475 9
863 5809 10
865 5228 11
6936 1773 16
1233 779 15
4059 3102 13
65 1990 16
6987 1433 15
3157 6160 10
3943 3380 12
6601 2955 16
6728 2128 11
2027 708 14
2666 3675 12
6979 4885 10
3503 2224 12
795 640 8
4875 1500 10
1912 5382 13
1339 1364 11
2725 4597 14
2986 5571 11
2117 6586 11
1940 2516 9
1356 1392 8
5336 5504 10
2776 1273 15
169 4770 10
1237 297 13
185 4623 13
3015 1546 11
1317 3104 12
614 3482 12
454 4136 11
1922 3352 11
2713 1427 15
5934 5840 15
187 5777 12
1059 4945 13
4977 2392 11
6455 6444 9
6370 167 14
612 1109 11
4123 5867 11
6654 6653 16
6261 6216 12
6088 2372 13
5612 6255 10
6570 522 10
4510 2570 14
4699 2224 16
6812 2629 10
4625 2180 16
3389 1197 10
6228 345 9
4972 2533 12
5970 3169 8
2313 3741 10
962 5186 10
1225 432 15
1083 3707 13
2148 6018 16
3710 6921 13
4718 869 14
5443 6271 12
3665 5149 14
2045 1150 9
3521 4639 16
1247 647 15
6033 3495 13
6968 781 8
6205 6574 8
3239 6871 11
3586 3648 8
1390 6358 16
618 862 16
4909 1111 12
3611 5803 13
3241 417 12
5894 182 13
2284 3130 14
2036 928 13
6523 3396 14
4272 6629 15
1127 4845 9
5838 5789 12
4582 4320 13
6122 6283 16
2277 5686 12
1218 3481 14
5640 669 11
1967 2103 16
1925 3369 11
937 3029 11
6303 4388 14
882 3692 11
3224 6396 12
562 1649 11
2905 3775 16
1589 1531 9
911 5043 13
429 4750 9
2983 3660 11
3150 1296 16
5547 6552 8
104 4860 10
4973 6202 8
3224 2543 16
3904 128 11
2676 4618 8
1947 3206 8
3180 1397 10
239 2019 16
4573 700 8
386 530 14
6960 6421 8
3462 2427 12
5164 675 15
5911 4912 16
6024 6304 14
2288 6811 16
6768 2910 15
3491 1161 13
3053 337 16
1330 4860 9
1481 3663 9
3947 6206 12
756 1132 13
6661 5845 11
5181 480 13
4188 5963 10
5992 5477 11
5199 1250 9
4233 2527 10
3491 2213 10
428 2880 12
3095 1414 13
1884 3333 8
5847 3891 14
6598 488 11
5765 6913 14
4831 4213 9
5883 3838 10
4009 6623 15
5072 4209 8
4297 92 15
2936 1843 12
4449 1149 15
17 2069 8
5433 6790 12
6036 4444 11
2655 6346 13
1894 4129 10
6501 3865 15
4727 5144 12
4181 491 16
3669 584 15
5998 4861 8
4422 689 15
5466 2366 10
430 1324 11
6401 2949 16
4123 238 11
2267 2736 12
5781 967 9
4425 1455 11
1459 5052 15
1179 2165 14
1035 2957 11
3809 5225 10
4924 2638 8
2701 1201 11
1861 4633 12
6677 2047 8
2555 5871 8
4033 1249 12
3238 3349 15
2327 5860 8
3884 704 10
1510 1340 14
1954 6657 10
1386 1258 8
73 6636 10
5691 259 12
4713 3694 13
1485 210 10
6375 2398 16
4040 814 15
5288 6618 15
1523 5292 12
6528 5286 8
3056 4785 10
5295 6146 16
4946 5487 13
2323 3465 9
6926 4294 11
3741 3513 10
6481 1917 14
6433 2777 16
5790 5538 11
4538 4144 9
3337 216 12
4270 443 10
3953 3487 9
2571 1357 14
6757 5073 14
6066 427 13
4469 6721 11
2094 1353 11
230 2621 11
2345 983 14
3873 5979 10
819 831 10
5336 4205 11
6709 2176 14
5637 2187 10
1648 3289 10
5742 4995 12
2963 509 15
2294 4384 10
2645 3284 8
737 1236 15
2784 5117 11
2935 1272 15
6657 1352 10
6694 4273 16
5490 1959 9
4659 3191 14
288 6264 13
2625 4856 10
1601 110 13
1083 2930 12
622 6840 12
4036 1794 16
5786 6036 12
4749 2828 14
3364 318 14
714 320 10
2987 1175 16
6690 1235 13
203 3249 12
5491 6941 9
467 122 8
2866 2017 15
5424 1108 9
552 4425 11
1611 848 8
4921 1430 15
3490 5053 11
1316 3358 13
856 3818 15
5764 556 16
6413 4930 11
6558 2745 16
3446 4445 14
451 5573 15
6146 3596 11
4563 556 9
5470 1028 9
2636 590 8
3256 3956 11
