20 400
2324 1867 16
279 466 9
183 680 10
1046 1800 10
454 447 9
64 327 9
1984 480 9
53 479 13
2731 865 9
1435 53 10
893 2437 13
1996 2548 15
655 1041 13
1958 2548 16
401 562 16
502 2395 16
109 2639 11
381 1094 15
1913 726 13
1542 1403 9
1616 2473 10
1552 2515 16
916 845 10
383 1192 15
1231 2211 14
919 458 8
2311 2582 11
999 2410 16
1178 1889 12
2779 1906 8
479 2345 9
1909 1809 10
444 404 13
1262 1635 16
2459 2205 13
1293 2686 12
2733 642 9
503 1307 15
2403 2569 15
1923 2262 16
2655 1598 16
1566 2626 11
2488 1869 16
2150 2476 10
1244 1001 16
1208 236 10
1971 2580 11
1070 1431 9
2731 1180 16
2202 86 13
986 1761 8
1801 1673 10
2622 2376 10
133 996 12
1071 199 9
1264 1132 15
545 969 14
1804 2087 11
2606 925 15
2795 1548 12
2651 1029 13
1865 558 15
2352 2055 8
1322 985 16
1956 2576 13
751 1431 14
1149 2747 16
1932 1617 15
1177 489 16
1845 1663 12
871 1608 12
95 680 8
2111 104 16
243 1206 13
1597 2441 13
2022 1494 13
2243 2004 15
707 1739 15
1710 960 11
643 1634 11
1498 1901 10
1740 446 8
1664 1042 10
1784 2702 9
152 1891 14
553 720 14
1980 1466 15
2376 2459 13
480 939 15
228 2366 15
16 1281 15
42 1879 12
2356 97 14
1983 1376 16
1906 290 11
1476 793 15
1797 1130 12
1966 2355 12
2082 2307 11
2027 106 16
658 2412 11
1495 857 13
1081 2131 15
341 1861 12
735 1831 10
1077 1379 8
2460 397 14
